Country Name,Country Code,Year,Value,Value_EUR,Value_EUR_billions
Poland,POL,2012,495230523665.9008,460564387009.2878,460.56438700928777
Poland,POL,2013,515761954074.1571,479658617288.9661,479.6586172889661
Poland,POL,2014,539080475073.7191,501344841818.5588,501.3448418185588
Poland,POL,2015,477111287969.2267,443713497811.38086,443.7134978113809
Poland,POL,2016,470024599375.6187,437122877419.32544,437.12287741932545
Poland,POL,2017,524641252834.8256,487916365136.3879,487.91636513638787
Poland,POL,2018,588779796423.6954,547565210674.0368,547.5652106740368
Poland,POL,2019,596058473058.7661,554334379944.6525,554.3343799446525
Poland,POL,2020,599442732365.372,557481741099.7959,557.481741099796
Poland,POL,2021,681346077608.6073,633651852176.0049,633.6518521760049
Poland,POL,2022,689763329458.4408,641479896396.35,641.47989639635
Poland,POL,2023,811229100687.5663,754443063639.4366,754.4430636394367
Portugal,PRT,1960,3339150157.8560543,3105409646.806131,3.1054096468061307
Portugal,PRT,1961,3573719084.533544,3323558748.616196,3.323558748616196
Portugal,PRT,1962,3835883663.2512326,3567371806.8236465,3.5673718068236466
Portugal,PRT,1963,4084251592.815992,3798353981.3188725,3.7983539813188725
Portugal,PRT,1964,4429202656.907406,4119158470.9238877,4.119158470923888
Portugal,PRT,1965,4901711247.815919,4558591460.468805,4.558591460468805
Portugal,PRT,1966,5370108031.128589,4994200468.949588,4.994200468949588
Portugal,PRT,1967,6002607029.646629,5582424537.571365,5.582424537571366
Portugal,PRT,1968,6644693214.183429,6179564689.190589,6.179564689190589
Portugal,PRT,1969,7287555035.344026,6777426182.869945,6.777426182869944
Portugal,PRT,1970,8108235704.32357,7540659205.020921,7.540659205020921
Portugal,PRT,1971,9201604240.282686,8557491943.462898,8.557491943462898
Portugal,PRT,1972,11239117865.085249,10452379614.529282,10.452379614529281
Portugal,PRT,1973,15090564186.42682,14034224693.376944,14.034224693376943
Portugal,PRT,1974,17512391475.927387,16286524072.61247,16.28652407261247
Portugal,PRT,1975,19347607843.137253,17993275294.117645,17.993275294117645
Portugal,PRT,1976,20332831564.98674,18909533355.437668,18.909533355437667
Portugal,PRT,1977,21439523310.63384,19938756678.88947,19.93875667888947
Portugal,PRT,1978,23487614051.09489,21843481067.51825,21.84348106751825
Portugal,PRT,1979,26622819672.13115,24759222295.08197,24.75922229508197
Portugal,PRT,1980,32896519823.788544,30593763436.12335,30.59376343612335
Portugal,PRT,1981,31977276872.96417,29738867491.856678,29.738867491856677
Portugal,PRT,1982,30527754793.138245,28390811957.61857,28.390811957618567
Portugal,PRT,1983,27239650741.94716,25332875190.01086,25.33287519001086
Portugal,PRT,1984,25217969049.57546,23452711216.10518,23.45271121610518
Portugal,PRT,1985,27115807742.087303,25217701200.141193,25.217701200141192
Portugal,PRT,1986,38745901353.70594,36033688258.946526,36.033688258946526
Portugal,PRT,1987,48182925857.40714,44810121047.38864,44.81012104738864
Portugal,PRT,1988,56347250696.37883,52402943147.63232,52.402943147632314
Portugal,PRT,1989,60594092182.32748,56352505729.56455,56.352505729564555
Portugal,PRT,1990,78713860216.56589,73203890001.40628,73.20389000140628
Portugal,PRT,1991,89233599278.47925,82987247328.9857,82.9872473289857
Portugal,PRT,1992,107592098307.09831,100060651425.60144,100.06065142560143
Portugal,PRT,1993,95009751901.2592,88359069268.17107,88.35906926817107
Portugal,PRT,1994,99688641304.34782,92710436413.04349,92.71043641304348
Portugal,PRT,1995,118122007430.01192,109853466909.91109,109.85346690991109
Portugal,PRT,1996,122630089680.27034,114045983402.65143,114.04598340265143
Portugal,PRT,1997,117016535162.95026,108825377701.54375,108.82537770154374
Portugal,PRT,1998,123946327916.29564,115270084962.15495,115.27008496215495
Portugal,PRT,1999,127470385557.18369,118547458568.18083,118.54745856818083
Portugal,PRT,2000,118605192877.38847,110302829375.97128,110.30282937597129
Portugal,PRT,2001,121604107164.9966,113091819663.44684,113.09181966344684
Portugal,PRT,2002,134795565549.41943,125359875960.96008,125.35987596096008
Portugal,PRT,2003,165226175536.7926,153660343249.21713,153.66034324921714
Portugal,PRT,2004,189382122532.1688,176125373954.917,176.125373954917
Portugal,PRT,2005,197253876704.9213,183446105335.5768,183.44610533557682
Portugal,PRT,2006,208756449275.84796,194143497826.5386,194.1434978265386
Portugal,PRT,2007,240496147317.3808,223661417005.16415,223.66141700516417
Portugal,PRT,2008,263416394624.08356,244977247000.39774,244.97724700039774
Portugal,PRT,2009,244667762835.5432,227541019437.0552,227.5410194370552
Portugal,PRT,2010,238113003233.28375,221445093006.9539,221.4450930069539
Portugal,PRT,2011,245117990242.2476,227959730925.29028,227.95973092529027
Portugal,PRT,2012,216224240577.95743,201088543737.50043,201.08854373750043
Portugal,PRT,2013,226433858005.714,210583487945.31403,210.58348794531403
Portugal,PRT,2014,229901964221.88428,213808826726.3524,213.80882672635238
Portugal,PRT,2015,199394066525.4401,185436481868.6593,185.4364818686593
Portugal,PRT,2016,206426152308.93085,191976321647.3057,191.9763216473057
Portugal,PRT,2017,221357874718.92975,205862823488.60468,205.86282348860468
Portugal,PRT,2018,242313116577.9669,225351198417.50922,225.3511984175092
Portugal,PRT,2019,239986922638.9016,223187838054.1785,223.18783805417848
Portugal,PRT,2020,229031860520.77728,212999630284.32288,212.99963028432288
Portugal,PRT,2021,255534839405.899,237647400647.48608,237.64740064748608
Portugal,PRT,2022,255196659934.3784,237332893738.97192,237.33289373897193
Portugal,PRT,2023,287080013574.4972,266984412624.2824,266.9844126242824
Spain,ESP,1960,12433394725.215897,11563057094.450785,11.563057094450786
Spain,ESP,1961,14248303793.240004,13250922527.713203,13.250922527713204
Spain,ESP,1962,16621504913.391815,15457999569.45439,15.45799956945439
Spain,ESP,1963,19645746986.09784,18270544697.07099,18.270544697070992
Spain,ESP,1964,21982577364.733387,20443796949.20205,20.44379694920205
Spain,ESP,1965,25497831759.492283,23712983536.327824,23.712983536327823
Spain,ESP,1966,29580564480.02808,27509924966.426117,27.509924966426116
Spain,ESP,1967,32594186212.32528,30312593177.462513,30.312593177462514
Spain,ESP,1968,32417481064.88056,30148257390.338924,30.148257390338923
Spain,ESP,1969,37117200723.94739,34518996673.27107,34.518996673271076
Spain,ESP,1970,40992995008.319466,38123485357.73711,38.12348535773711
Spain,ESP,1971,46619420359.28144,43356060934.131744,43.35606093413175
Spain,ESP,1972,59132415221.330574,54993146155.83744,54.993146155837444
Spain,ESP,1973,78639525985.15134,73134759166.19075,73.13475916619075
Spain,ESP,1974,97274006345.5437,90464825901.35565,90.46482590135565
Spain,ESP,1975,114777046376.8116,106742653130.4348,106.7426531304348
Spain,ESP,1976,118507184779.90549,110211681845.3121,110.2116818453121
Spain,ESP,1977,132449277108.43372,123177827710.84337,123.17782771084337
Spain,ESP,1978,160599687500.0,149357709375.0,149.357709375
Spain,ESP,1979,214601955875.062,199579818963.80768,199.57981896380767
Spain,ESP,1980,232766822928.75372,216473145323.74097,216.47314532374097
Spain,ESP,1981,202807891511.98416,188611339106.1453,188.6113391061453
Spain,ESP,1982,195996754505.5278,182276981690.14087,182.27698169014087
Spain,ESP,1983,170951185614.84918,158984602621.80975,158.98460262180976
Spain,ESP,1984,172102910370.5237,160055706644.58707,160.05570664458708
Spain,ESP,1985,180793463796.47748,168137921330.72406,168.13792133072405
Spain,ESP,1986,251321075204.9424,233728599940.59647,233.72859994059647
Spain,ESP,1987,318747935588.1957,296435580097.022,296.43558009702195
Spain,ESP,1988,376160409941.43695,349829181245.5364,349.8291812455364
Spain,ESP,1989,414757056921.9958,385724062937.4561,385.7240629374561
Spain,ESP,1990,536558591250.4081,498999489862.8795,498.9994898628795
Spain,ESP,1991,577166174539.6317,536764542321.85754,536.7645423218576
Spain,ESP,1992,630916018202.5029,586751896928.3278,586.7518969283277
Spain,ESP,1993,525075636030.8537,488320341508.694,488.32034150869396
Spain,ESP,1994,530562634455.3471,493423250043.47284,493.4232500434728
Spain,ESP,1995,614609020549.7732,571586389111.2891,571.586389111289
Spain,ESP,1996,642588992512.807,597607763036.9105,597.6077630369106
Spain,ESP,1997,590077272727.2727,548771863636.36365,548.7718636363636
Spain,ESP,1998,619214834614.0995,575869796191.1125,575.8697961911125
Spain,ESP,1999,634907542858.3025,590464014858.2213,590.4640148582213
Spain,ESP,2000,598363313494.9032,556477881550.26,556.47788155026
Spain,ESP,2001,627830029412.2054,583881927353.3511,583.8819273533511
Spain,ESP,2002,708756677088.6287,659143709692.4247,659.1437096924246
Spain,ESP,2003,907491523174.1156,843967116551.9276,843.9671165519276
Spain,ESP,2004,1069055675273.748,994221778004.5857,994.2217780045856
Spain,ESP,2005,1153715822717.5093,1072955715127.2837,1072.9557151272836
Spain,ESP,2006,1260398977831.763,1172171049383.5396,1172.1710493835396
Spain,ESP,2007,1474002579820.0046,1370822399232.6045,1370.8223992326045
Spain,ESP,2008,1631863493552.3433,1517633049003.6792,1517.6330490036792
Spain,ESP,2009,1491472923706.6396,1387069819047.175,1387.069819047175
Spain,ESP,2010,1422108199783.3362,1322560625798.5027,1322.5606257985028
Spain,ESP,2011,1480710495710.1196,1377060761010.4114,1377.0607610104114
Spain,ESP,2012,1324750738725.0002,1232018187014.2502,1232.0181870142503
Spain,ESP,2013,1355579535912.5527,1260688968398.674,1260.688968398674
Spain,ESP,2014,1371820537888.6226,1275793100236.419,1275.793100236419
Spain,ESP,2015,1196156971279.6868,1112425983290.1086,1112.4259832901087
Spain,ESP,2016,1233554967011.6765,1147206119320.8591,1147.2061193208592
Spain,ESP,2017,1313245330197.6494,1221318157083.814,1221.318157083814
Spain,ESP,2018,1421702715218.038,1322183525152.7754,1322.1835251527755
Spain,ESP,2019,1394320055129.4094,1296717651270.3508,1296.7176512703509
Spain,ESP,2020,1278128867875.49,1188659847124.2058,1188.6598471242057
Spain,ESP,2021,1445651653604.628,1344456037852.304,1344.456037852304
Spain,ESP,2022,1417800466262.6514,1318554433624.2659,1318.5544336242658
Spain,ESP,2023,1580694712515.714,1470046082639.6143,1470.0460826396143
Sweden,SWE,1960,15953203852.683084,14836479582.99527,14.83647958299527
Sweden,SWE,1961,17354781170.861324,16139946488.901033,16.139946488901032
Sweden,SWE,1962,18821353528.99362,17503858781.96407,17.50385878196407
Sweden,SWE,1963,20371666154.37612,18945649523.569794,18.945649523569795
Sweden,SWE,1964,22718426804.35292,21128136928.048218,21.128136928048217
Sweden,SWE,1965,25000191834.464943,23250178406.0524,23.2501784060524
Sweden,SWE,1966,27194141951.330715,25290552014.737568,25.290552014737568
Sweden,SWE,1967,29517675437.388924,27451438156.7717,27.4514381567717
Sweden,SWE,1968,31323283317.2145,29130653485.009487,29.130653485009486
Sweden,SWE,1969,34016617941.58888,31635454685.677658,31.635454685677658
Sweden,SWE,1970,38092452060.620125,35425980416.37672,35.42598041637672
Sweden,SWE,1971,41566412922.60872,38656764018.02611,38.65676401802611
Sweden,SWE,1972,48954145808.83588,45527355602.21737,45.52735560221737
Sweden,SWE,1973,59404966684.22137,55246619016.325874,55.24661901632587
Sweden,SWE,1974,66013338964.72496,61392405237.194214,61.39240523719421
Sweden,SWE,1975,82885397620.53851,77083419787.10081,77.08341978710081
Sweden,SWE,1976,89362071672.90341,83106726655.80017,83.10672665580017
Sweden,SWE,1977,94468740851.4816,87855928991.87788,87.85592899187789
Sweden,SWE,1978,104442351222.7509,97131386637.15834,97.13138663715834
Sweden,SWE,1979,123386410160.71468,114749361449.46466,114.74936144946466
Sweden,SWE,1980,142092068280.6885,132145623501.04031,132.14562350104032
Sweden,SWE,1981,129686938223.3282,120608852547.69524,120.60885254769524
Sweden,SWE,1982,114380557730.87576,106373918689.71446,106.37391868971446
Sweden,SWE,1983,105014356666.7971,97663351700.1213,97.66335170012131
Sweden,SWE,1984,109201362581.30032,101557267200.6093,101.5572672006093
Sweden,SWE,1985,114123537581.79433,106134889951.06873,106.13488995106873
Sweden,SWE,1986,150498057723.62286,139963193682.96927,139.96319368296926
Sweden,SWE,1987,183009638350.8927,170198963666.33023,170.19896366633023
Sweden,SWE,1988,206986674500.58752,192497607285.54642,192.49760728554642
Sweden,SWE,1989,217948315624.5637,202691933530.84424,202.69193353084424
Sweden,SWE,1990,261846194498.8849,243516960883.96295,243.51696088396295
Sweden,SWE,1991,274229034311.69904,255033001909.88013,255.0330019098801
Sweden,SWE,1992,284321115594.6289,264418637503.00488,264.4186375030049
Sweden,SWE,1993,212953336588.12344,198046603026.9548,198.0466030269548
Sweden,SWE,1994,229033566614.82632,213001216951.78848,213.00121695178848
Sweden,SWE,1995,267305875261.09933,248594463992.8224,248.5944639928224
Sweden,SWE,1996,291743811512.07874,271321744706.23325,271.32174470623323
Sweden,SWE,1997,268146144677.7299,249375914550.28882,249.37591455028883
Sweden,SWE,1998,270809066780.7142,251852432106.0642,251.8524321060642
Sweden,SWE,1999,274072182416.73123,254887129647.56006,254.88712964756004
Sweden,SWE,2000,262835454366.8551,244436972561.17526,244.43697256117525
Sweden,SWE,2001,242395852494.409,225428142819.80038,225.42814281980037
Sweden,SWE,2002,266849061835.6595,248169627507.16333,248.16962750716334
Sweden,SWE,2003,334337212322.0756,310933607459.53033,310.9336074595303
Sweden,SWE,2004,385118044877.4647,358159781736.04224,358.15978173604225
Sweden,SWE,2005,392218088878.77856,364762822657.2641,364.7628226572641
Sweden,SWE,2006,423093437423.7619,393476896804.0986,393.47689680409854
Sweden,SWE,2007,491252589217.0208,456864907971.8294,456.8649079718294
Sweden,SWE,2008,517706149201.1956,481466718757.11194,481.46671875711195
Sweden,SWE,2009,436537014293.5535,405979423293.0048,405.9794232930048
Sweden,SWE,2010,495812558843.3104,461105679724.27875,461.10567972427873
Sweden,SWE,2011,574094112972.7327,533907525064.6414,533.9075250646414
Sweden,SWE,2012,552483727282.8025,513809866373.00635,513.8098663730063
Sweden,SWE,2013,586841821796.8911,545762894271.10876,545.7628942711087
Sweden,SWE,2014,581964017237.0946,541226536030.498,541.226536030498
Sweden,SWE,2015,505103781349.7569,469746516655.2739,469.7465166552739
Sweden,SWE,2016,515654671469.5469,479558844466.6786,479.5588444666786
Sweden,SWE,2017,541018749769.0971,503147437285.2603,503.1474372852603
Sweden,SWE,2018,555455371487.0894,516573495482.9931,516.573495482993
Sweden,SWE,2019,533879529188.45374,496507962145.262,496.507962145262
Sweden,SWE,2020,547054174235.8759,508760382039.3646,508.76038203936463
Sweden,SWE,2021,639714956069.4681,594934909144.6053,594.9349091446054
Sweden,SWE,2022,590409594949.1022,549080923302.66504,549.080923302665
Sweden,SWE,2023,593267701033.4082,551738961961.0697,551.7389619610697
Switzerland,CHE,1960,10412232620.52584,9683376337.089033,9.683376337089033
Switzerland,CHE,1961,11713348834.306866,10893414415.905386,10.893414415905387
Switzerland,CHE,1962,12989649694.281164,12080374215.681484,12.080374215681484
Switzerland,CHE,1963,14283872299.045551,13284001238.112364,13.284001238112364
Switzerland,CHE,1964,15833133857.628052,14724814487.59409,14.72481448759409
Switzerland,CHE,1965,16780226225.08496,15605610389.329014,15.605610389329014
Switzerland,CHE,1966,18019402373.538822,16758044207.391106,16.758044207391105
Switzerland,CHE,1967,19397044714.096264,18039251584.109528,18.03925158410953
Switzerland,CHE,1968,20712102793.802624,19262255598.236443,19.262255598236443
Switzerland,CHE,1969,22442043274.07404,20871100244.88886,20.871100244888858
Switzerland,CHE,1970,24998066773.382114,23248202099.24537,23.24820209924537
Switzerland,CHE,1971,30040171750.64709,27937359728.101795,27.937359728101796
Switzerland,CHE,1972,36844318854.2403,34265216534.443485,34.26521653444348
Switzerland,CHE,1973,49550006319.51466,46081505877.148636,46.081505877148636
Switzerland,CHE,1974,57103011445.6416,53105800644.44669,53.105800644446695
Switzerland,CHE,1975,65466081819.238365,60883456091.891685,60.88345609189169
Switzerland,CHE,1976,68476524643.94303,63683167918.86702,63.68316791886702
Switzerland,CHE,1977,73135771167.04805,68016267185.35469,68.01626718535469
Switzerland,CHE,1978,102280472035.79416,95120838993.28857,95.12083899328857
Switzerland,CHE,1979,114970094424.73083,106922187814.99968,106.92218781499967
Switzerland,CHE,1980,122557843886.13716,113978794814.10756,113.97879481410756
Switzerland,CHE,1981,112244805518.78629,104387669132.47125,104.38766913247125
Switzerland,CHE,1982,115043365512.48584,106990329926.61183,106.99032992661184
Switzerland,CHE,1983,114634358534.61008,106609953437.18738,106.60995343718737
Switzerland,CHE,1984,109455312167.51076,101793440315.785,101.793440315785
Switzerland,CHE,1985,110980314191.52658,103211692198.11972,103.21169219811972
Switzerland,CHE,1986,159089921062.87177,147953626588.47076,147.95362658847077
Switzerland,CHE,1987,199236370037.55365,185289824134.9249,185.28982413492488
Switzerland,CHE,1988,215540625298.98172,200452781528.053,200.452781528053
Switzerland,CHE,1989,208105846934.4092,193538437649.00058,193.53843764900057
Switzerland,CHE,1990,265763573999.42413,247160123819.46445,247.16012381946445
Switzerland,CHE,1991,268901693863.3194,250078575292.88705,250.07857529288705
Switzerland,CHE,1992,279921425828.47394,260326926020.48077,260.32692602048076
Switzerland,CHE,1993,272237527070.9258,253180900175.96103,253.18090017596103
Switzerland,CHE,1994,301375055202.16425,280278801338.01276,280.2788013380128
Switzerland,CHE,1995,352835806342.4947,328137299898.5201,328.1372998985201
Switzerland,CHE,1996,340103959546.9256,316296682378.6408,316.2966823786408
Switzerland,CHE,1997,294788198856.1979,274153024936.26404,274.15302493626405
Switzerland,CHE,1998,303459014346.80646,282216883342.53,282.21688334253
Switzerland,CHE,1999,297873643323.1261,277022488290.50726,277.0224882905073
Switzerland,CHE,2000,279216033870.2037,259670911499.28943,259.67091149928945
Switzerland,CHE,2001,286582672434.22614,266521885363.83032,266.52188536383034
Switzerland,CHE,2002,309301422430.3862,287650322860.2592,287.6503228602592
Switzerland,CHE,2003,362075086507.7597,336729830452.21655,336.72983045221656
Switzerland,CHE,2004,403912891033.3736,375638988661.0375,375.6389886610375
Switzerland,CHE,2005,418284865884.9984,389004925273.0485,389.0049252730485
Switzerland,CHE,2006,441634672196.5226,410720245142.76605,410.72024514276603
Switzerland,CHE,2007,490740715594.80176,456388865503.16565,456.3888655031657
Switzerland,CHE,2008,567267767519.158,527559023792.81696,527.5590237928169
Switzerland,CHE,2009,554212916092.2709,515418011965.81195,515.418011965812
Switzerland,CHE,2010,598851028906.5803,556931456883.1198,556.9314568831197
Switzerland,CHE,2011,715888126682.3959,665775957814.6282,665.7759578146282
Switzerland,CHE,2012,686420221557.9899,638370806048.9307,638.3708060489307
Switzerland,CHE,2013,706234937370.9675,656798491754.9999,656.7984917549999
Switzerland,CHE,2014,726537808338.0005,675680161754.3405,675.6801617543405
Switzerland,CHE,2015,694118186379.6278,645529913333.054,645.529913333054
Switzerland,CHE,2016,687895460902.7133,639742778639.5233,639.7427786395233
Switzerland,CHE,2017,695200833086.4989,646536774770.444,646.536774770444
Switzerland,CHE,2018,725568717468.0009,674778907245.2408,674.7789072452408
Switzerland,CHE,2019,721369112726.7239,670873274835.8533,670.8732748358533
Switzerland,CHE,2020,741999406005.6272,690059447585.2333,690.0594475852333
Switzerland,CHE,2021,813408787222.4987,756470172116.9238,756.4701721169238
Switzerland,CHE,2022,818426550206.4498,761136691691.9984,761.1366916919984
Switzerland,CHE,2023,884940402230.4088,822994574074.2803,822.9945740742803
